sample_id,label,pred,cap_nham,nhan_loi,co_prompt_noisy,co_mot_doan,co_chep_lai_ma_sai,co_dien_dat_lai,co_phan_hoi_ngan,co_tu_tin_sai,co_phan_van,co_khac,confidence,margin,p_no,p_intrinsic,p_extrinsic,n_chunks,context_words,response_words,lexical_overlap,prompt_type,question,response,context,ghi_chu_tay
vihallu_train_5156,intrinsic,extrinsic,intrinsic→extrinsic,tu_tin_sai,False,False,False,False,False,True,False,False,0.8948532298024218,0.7912738492686363,0.0015673896637928462,0.10357938053378546,0.8948532298024218,6,254,47,0.5319148936170213,unknown,Hoạt động giao thương giữa Gia Định và Nam Vang có ý nghĩa như thế nào?,"Hoạt động giao thương giữa Gia Định và Nam Vang còn góp phần quan trọng trong việc lan truyền nghệ thuật và kiến trúc Khmer, ảnh hưởng đến phong cách xây dựng tại nhiều thành phố lớn khác trong khu vực Đông Nam Á thời bấy giờ.","Dưới thời nhà nước Phù Nam cư dân của quốc gia có truyền thống hàng hải và thương mại phát triển, Vương quốc Phù Nam có hải cảng giao thương với nước ngoài ở Óc Eo (gần núi Ba Thê-An giang ngày nay). Phù Nam có quan hệ buôn thương với nhiều khu vực lân cận, mở rộng đến cả Trung Hoa, Ấn Độ và Địa Trung Hải. Những hiện vật phát hiện được rất nhiều từ thế kỉ thứ XIX đến nay ở các địa phương Tây Nam Bộ đã chứng tỏ truyền thống hàng hải và thương mại của Phù Nam phát triển rất mạnh mẽ. Về phía biên giới Tây-Nam, Triều Nguyễn tiếp tục thực hiện bằng chính sách của Gia Long nửa sau thế kỷ 18. Luồng buôn bán, giao thương qua hai đường chính là cửa khẩu Châu Đốc và đường biển Hà Tiên. Trong thế kỷ 18-19, Châu Đốc là vùng biên thuỳ quan trọng ở tuyến biên giới Tây-Nam, nơi đây từng được coi là phong vũ biểu không chỉ trong mối quan hệ bang giao giữa Đàng Trong với Chân Lạp, mà nó còn là ""hàn thử biểu"" của mối giao thương Gia Định - Nam Vang. Do đó, con đường buôn bán Gia Định- Nam Vang không chỉ có tác động đến sự phát triển kinh tế của vùng đất này, mà còn ảnh hưởng đến tình hình chính trị, xã hội, giao lưu văn hoá của các cộng đồng cư dân trong khu vực.",
vihallu_train_5315,intrinsic,extrinsic,intrinsic→extrinsic,tu_tin_sai,False,False,False,False,False,True,False,False,0.7286093529493297,0.47495536755773937,0.01773666165907995,0.25365398539159034,0.7286093529493297,4,180,49,0.7142857142857143,unknown,"Sự kiện nào đánh dấu sự chuyển mình của Trung Quốc từ kinh tế kế hoạch sang kinh tế hỗn hợp, nhưng lại diễn ra trước khi Mao Trạch Đông qua đời vào năm 1976?","Sự kiện đánh dấu sự chuyển mình của Trung Quốc từ kinh tế kế hoạch sang kinh tế hỗn hợp là việc Mao Trạch Đông thực hiện chính sách Cải cách ruộng đất vào năm 1950, giúp thúc đẩy nền kinh tế tư nhân trước khi ông qua đời.","Sau khi Mao Trạch Đông từ trần 1976 và vụ bắt giữ bè phái mang tên Tứ nhân bang, Đặng Tiểu Bình lên nắm quyền và lãnh đạo quốc gia đến cải cách kinh tế quan trọng. Đảng Cộng sản sau đó nới lỏng kiểm soát của chính phủ đối với đời sống cá nhân của công dân và các công xã nhân dân bị bãi bỏ nhằm tạo điều kiện cho kinh tế tư nhân. Sự kiện này đánh dấu Trung Quốc chuyển đổi từ kinh tế kế hoạch sang kinh tế hỗn hợp, kinh tế tư nhân phát triển nhưng Nhà nước vẫn nắm giữ quyền điều tiết thị trường và các lĩnh vực quan trọng, với sự gia tăng của môi trường thị trường mở. Trung Quốc thông qua hiến pháp hiện hành vào ngày 4 tháng 1 năm 1982. Năm 1989, hành động trấn áp bạo lực các cuộc biểu tình của sinh viên tại quảng trường Thiên An Môn khiến chính phủ Trung Quốc bị nhiều quốc gia chỉ trích và áp đặt chế tài.",
vihallu_train_5476,intrinsic,extrinsic,intrinsic→extrinsic,phan_van,False,False,False,False,False,False,True,False,0.5270124928121102,0.05679695328115136,0.002771967656931193,0.4702155395309588,0.5270124928121102,3,134,46,0.6086956521739131,unknown,Tiết kiệm một số tiền thông qua việc loại trừ mạng điện thoại để làm gì?,"Tiết kiệm được một số tiền thông qua việc loại trừ mạng điện thoại để nâng cấp các thiết bị điện tử cá nhân và tăng cường bảo mật dữ liệu trên mạng xã hội, không liên quan đến việc kết hợp các hệ thống mạng.","Cụm từ ICT giờ đây cũng được sử dụng để ám chỉ đến sự gắn kết của nghe-nhìn và mạng điện thoại với mạng máy tính qua một đường dây đơn hoặc hệ thống liên kết. Có những biện pháp khuyến khích kinh tế lớn (tiết kiệm được một số tiền khổng lồ qua việc loại trừ mạng điện thoại) để kết hợp nghe nhìn, quản lý tòa nhà và mạng điện thoại với hệ thống mạng máy tính sử dụng một hệ thống cáp thống nhất, phân phối và quản lý tín hiệu. Điều này dần dần đã thúc đẩy sự tăng trưởng của các tổ chức với cụm từ ICT trong tên để chỉ ra chuyên môn của họ trong việc xử lý và gắn kết các hệ thống mạng khác nhau.",
vihallu_train_6234,intrinsic,extrinsic,intrinsic→extrinsic,tu_tin_sai,False,False,False,False,False,True,False,False,0.859476538124323,0.7282451432003404,0.00929206695169427,0.13123139492398264,0.859476538124323,10,311,49,0.4489795918367347,unknown,"Dù tình báo Mỹ đã rất hiệu quả trong việc theo dõi quân Trung Quốc tại Bắc Triều Tiên, làm thế nào mà quân Trung Quốc vẫn có thể di chuyển mà không bị phát hiện?","Quân Trung Quốc đã sử dụng kỹ thuật ngụy trang tiên tiến, bao gồm sơn mặt và trang phục tương tự màu sắc tự nhiên. Họ cũng cẩn thận lựa chọn tuyến đường ít bị theo dõi, dựa vào thông tin từ mạng lưới gián điệp tại khu vực.","Tình báo Mỹ, sơ sài trong suốt giai đoạn này vì nhiều lý do, đã không làm việc hiệu quả tại Bắc Triều Tiên cũng như đã từng không hiệu quả tại Nam Triều Tiên trong những ngày có cuộc bao vây tại Vành đai Pusan. Để giữ bí mật, quân Trung Quốc hành quân bằng cách đi bộ và ngủ trong rừng nên giảm thiểu tối đa sự phát hiện của đối phương. Trong một trường hợp có ghi chép kỹ càng, một quân đoàn của Trung Quốc gồm có ba sư đoàn hành quân bằng chân đất từ An Tung ở Mãn Châu, phía bắc cách sông Áp Lục khoảng 286 dặm (460 km) đến nơi tập kết tại Bắc Triều Tiên trong khoảng một thời gian dài từ 16 đến 19 ngày. Một sư đoàn của quân đoàn này hành quân vào ban đêm trên những con đường núi ngoằn ngoèo, trung bình đi được 18 dặm (29 km) một ngày trong vòng 18 ngày. Cuộc hành quân trong bắt đầu từ sau khi chập tối lúc 19 giờ và kết thúc lúc 3 giờ sáng hôm sau. Những phương án trú ẩn chống phi cơ phải hoàn thành trước 5 giờ 30 sáng. Tất cả mọi người, thú vật và các trang bị được che giấu hay ngụy trang. Trong ban ngày chỉ có các nhóm trinh sát được ngụy trang di chuyển về phía trước để chọn lựa khu đóng quân ngoài trời của ngày hôm sau. Khi các đơn vị của Trung Quốc bắt buộc phải hành quân vào ban ngày vì bất cứ lý do gì, họ luôn tuân thủ lệnh dừng lại ngay tại chỗ và không cử động khi có máy bay xuất hiện trên đầu. Các sĩ quan có quyền bắn hạ bất cứ binh sĩ nào vi phạm lệnh này.",
vihallu_train_659,intrinsic,extrinsic,intrinsic→extrinsic,tu_tin_sai,False,False,False,False,False,True,False,False,0.9100643219735427,0.8284675139774406,0.008338870030355204,0.08159680799610214,0.9100643219735427,7,222,64,0.5,unknown,"Dựa trên việc người Pháp đã đầu tư rất nhiều vào phát triển kinh tế và cơ sở hạ tầng tại Việt Nam, đặc biệt là các đồn điền cao su và mỏ than, có phải miền Nam có tỉ lệ thiếu lương thực cao nhất không?","Miền Nam Việt Nam, mặc dù có một số đầu tư kinh tế từ người Pháp, thực tế lại có điều kiện khí hậu thuận lợi hơn cho nông nghiệp. Do đó, tỉ lệ thiếu lương thực ở miền Nam thường thấp hơn so với miền Bắc và miền Trung, nơi thường xuyên đối mặt với thiên tai và điều kiện canh tác khó","Người Việt có mức sống rất thấp, nghèo đói phổ biến trên toàn đất nước, đặc biệt ở miền Bắc và miền Trung. Ở nông thôn tồn tại mâu thuẫn giữa địa chủ và tá điền còn ở thành thị có sự tương phản giữa tầng lớp tư sản, quan chức cao cấp và thị dân lớp dưới. Trong các cơ quan hành chính và các công ty tư nhân người châu Âu luôn được trả lương cao hơn người bản xứ càng làm tăng thêm cảm giác bất công cho người bản xứ. Người Pháp xây dựng một số cơ sở hạ tầng cơ bản tại An Nam. Họ cũng tạo ra một hệ thống y tế và giáo dục phục vụ cho xã hội thuộc địa tuy nhiên thành tựu của những hệ thống này khá kém cỏi. Năm 1937, chỉ có 10% số trẻ em đến tuổi đi học được học hành, gần 90% dân số mù chữ; cứ 3 đứa trẻ sinh ra thì một đứa chết. Hệ thống kinh tế mà Pháp đầu tư tại An Nam như các đồn điền cao su, mỏ than, các thành phố lớn, đường sắt, cảng biển là để phục vụ cho công cuộc khai thác thuộc địa của họ chứ không mang lại nhiều lợi ích cho dân bản xứ.",
vihallu_train_6852,intrinsic,extrinsic,intrinsic→extrinsic,khac,False,False,False,False,False,False,False,True,0.5996514854463475,0.20188452455211503,0.002581553659419993,0.39776696089423247,0.5996514854463475,7,222,46,0.5869565217391305,unknown,Miền nào có mức sống cao hơn miền Nam do sự đầu tư mạnh mẽ từ người Pháp vào cơ sở hạ tầng và giáo dục?,"Miền Nam có mức sống cao hơn so với miền Bắc và miền Trung, do người Pháp tập trung đầu tư vào phát triển hệ thống kênh rạch và mở rộng các đô thị như Sài Gòn, biến nơi đây thành trung tâm thương mại lớn.","Người Việt có mức sống rất thấp, nghèo đói phổ biến trên toàn đất nước, đặc biệt ở miền Bắc và miền Trung. Ở nông thôn tồn tại mâu thuẫn giữa địa chủ và tá điền còn ở thành thị có sự tương phản giữa tầng lớp tư sản, quan chức cao cấp và thị dân lớp dưới. Trong các cơ quan hành chính và các công ty tư nhân người châu Âu luôn được trả lương cao hơn người bản xứ càng làm tăng thêm cảm giác bất công cho người bản xứ. Người Pháp xây dựng một số cơ sở hạ tầng cơ bản tại An Nam. Họ cũng tạo ra một hệ thống y tế và giáo dục phục vụ cho xã hội thuộc địa tuy nhiên thành tựu của những hệ thống này khá kém cỏi. Năm 1937, chỉ có 10% số trẻ em đến tuổi đi học được học hành, gần 90% dân số mù chữ; cứ 3 đứa trẻ sinh ra thì một đứa chết. Hệ thống kinh tế mà Pháp đầu tư tại An Nam như các đồn điền cao su, mỏ than, các thành phố lớn, đường sắt, cảng biển là để phục vụ cho công cuộc khai thác thuộc địa của họ chứ không mang lại nhiều lợi ích cho dân bản xứ.",
vihallu_train_6996,intrinsic,extrinsic,intrinsic→extrinsic,khac,False,False,False,False,False,False,False,True,0.5818762359683599,0.1640331997333428,0.0002807277966229269,0.4178430362350171,0.5818762359683599,6,124,41,0.4146341463414634,unknown,"Để giải quyết tranh chấp văn hóa, Malaysia đã hoàn toàn nhượng bộ và công nhận tất cả các di sản văn hóa gây tranh chấp là của Indonesia, điều này có đúng không?","Malaysia không chỉ nhượng bộ hoàn toàn, mà còn đề nghị Indonesia quản lý tất cả các lễ hội văn hóa quan trọng của họ, điều này đã nhận được sự chấp thuận và hân hoan từ cả hai quốc gia.","Tồn tại một số tranh chấp văn hóa giữa Malaysia và các quốc gia láng giềng, đặc biệt là Indonesia. Hai quốc gia có một di sản văn hóa tương đồng, có chung nhiều truyền thống và hạng mục. Tuy nhiên, diễn ra tranh chấp về nhiều điều, từ các món ăn cho đến quốc ca của Malaysia. Tại Indonesia có cảm tình mạnh mẽ về việc bảo vệ di sản văn hóa quốc gia. Chính phủ Malaysia và chính phủ Indonesia có sự tiếp xúc nhằm xoa dịu một số căng thẳng bắt nguồn từ trùng lặp văn hóa. Tình cảm này không phải là mạnh tại Malaysia, tại đây hầu hết đều công nhận nhiều giá trị văn hóa là của chung.",
vihallu_train_927,intrinsic,extrinsic,intrinsic→extrinsic,phan_van,False,False,False,False,False,False,True,False,0.5258565250543072,0.09498060736578429,0.043267557257169804,0.43087591768852296,0.5258565250543072,5,147,35,0.6857142857142857,unknown,Bá tươc Bô Đào Nha Afonso Henriques da làm gi đê trơ thanh nha lãnh đao duy nhat?,"Afonso Henriques trở thành lãnh đạo duy nhất sau khi ký một hiệp ước hòa bình với mẹ ông là Teresa và Fernão Peres de Trava, mà không cần chiến đấu trong trận São Mamede.","Năm 1128, Bá tước Bồ Đào Nha Afonso Henriques đánh bại mẹ ông là Teresa cùng tình nhân của bà là Fernão Peres de Trava trong trận São Mamede, trở thành nhà lãnh đạo duy nhất. Afonso sau đó chuyển sang chống người Moor tại phía nam. Các chiến dịch của Afonso thắng lợi, và đến ngày 25 tháng 7 năm 1139, ông giành được thắng lợi áp đảo trong trận Ourique, và ngay sau đó được các binh sĩ nhất trí tôn là Quốc vương Bồ Đào Nha. Sự kiện này theo truyền thống được cho là thời điểm Bá quốc Bồ Đào Nha từ một thái ấp của Vương quốc Léon trở thành Vương quốc Bồ Đào Nha độc lập. Afonso được Quốc vương Alfonso VII của León công nhận vào năm 1143, và đến năm 1179 thì được Giáo hoàng Alexander III công nhận.",
vihallu_train_1477,intrinsic,no,intrinsic→no,khac,False,False,False,False,False,False,False,True,0.5857308773361166,0.27259870384861684,0.5857308773361166,0.3131321734874998,0.10113694917638355,3,119,25,0.76,unknown,Ireland có mấy đội tuyển quốc gia môn bóng bầu dục?,"Ireland có hai đội tuyển quốc gia môn bóng bầu dục, một cho mỗi miền, thi đấu riêng biệt trong các giải đấu quốc tế.","Ireland có một đội tuyển quốc gia chung trong môn bóng bầu dục, và có hiệp hội chung là Liên đoàn Bóng bầu dục Ireland (IRFU). Đội tuyển bóng bầu dục Ireland thi đấu tại tất cả các mùa giải vô địch thế giới, từng nhiều lần vào đến tứ kết. Ireland từng đăng cai giải vô địch bóng bầu dục thế giới trong các năm 1991 và 1999. Bóng bầu dục Ireland ngày càng tăng tính cạnh tranh ở cả cấp quốc tế và địa phương từ khi môn thể thao này được chuyên nghiệp hoá vào năm 1994. Ngoài ra, Ireland ngày càng thành công tại giải vô địch bóng bầu dục sáu quốc gia châu Âu.",
vihallu_train_2236,intrinsic,no,intrinsic→no,chep_lai_ma_sai,False,False,True,False,False,True,False,False,0.8542493282892284,0.7526432023443519,0.8542493282892284,0.04414454576589516,0.10160612594487653,6,158,36,0.8333333333333334,unknown,Nhằm phát triển sân golf Trump đã cố gắng ngăn chặn việc xây dựng nhà máy gì?,"Trump đã cố gắng ngăn chặn việc xây dựng nhà máy điện mặt trời trong tầm nhìn của sân golf của mình, nhưng nỗ lực này đã bị bác bỏ bởi Toà án Tối cao Anh.","Tháng 12 năm 2015, nỗ lực của Trump nhằm ngăn chặn việc xây dựng nhà máy điện gió trong tầm nhìn của sân golf đã bị bác bỏ bởi năm thẩm phán Toà án Tối cao Anh, trong vụ kiện giữa Công ty TNHH Trump International Golf Club Scotland và Chính phủ Scotland. Cựu Thủ tướng Scotland Alex Salmond bình luận Trump là ""kẻ thua cuộc ba lần"". Một người phát ngôn của Trump Organization đáp lại bình luận của Salmond: ""Có ai quan tâm ông ta nghĩ gì không? Ông ta hết thời rồi và hoàn toàn chẳng liên quan gì. Bằng chứng là ông ấy còn chẳng biết điều gì đang xảy ra ở chính cơ quan của mình... Ông ấy nên tiếp tục làm những gì mà ông ấy làm tốt nhất: khai trương mấy tấm chân dung hoa mỹ của mình để thổi phồng thêm cái tôi cá nhân vốn dĩ đã to tướng"".",
vihallu_train_2541,intrinsic,no,intrinsic→no,phan_van,False,False,False,False,False,False,True,False,0.5043882395125725,0.05783037645850708,0.5043882395125725,0.4465578630540654,0.04905389743336201,7,193,40,0.725,unknown,"Vì các thành viên quốc hội thường phớt lờ cử tri trong khu vực bầu cử, trách nhiệm chính của họ có phải là chỉ tập trung vào việc chuẩn bị và xem xét các dự luật mà thôi không?","Các thành viên quốc hội chủ yếu tập trung vào việc chuẩn bị và xem xét các dự luật, vì họ thường phớt lờ cử tri và không dành nhiều thời gian để giải quyết các vấn đề của họ.","Một trong những chức trách chính của thượng nghị sĩ hoặc dân biểu là phục vụ cử tri trong khu vực bầu cử. Các nghị sĩ thường nhận hàng ngàn lá thư, cuộc gọi, và e-mail từ cử tri để bày tỏ quan điểm, hoặc sự bất bình đối với lập trường hoặc phiếu bầu của nghị sĩ ấy tại quốc hội. Nhiều cử tri yêu cầu họ giải quyết các khó khăn, hoặc giải đáp thắc mắc. Các thành viên quốc hội đều cố xây dựng một hình ảnh tích cực tại các hạt bầu cử, thay vì để cử tri than phiền về mình. Như thế, trách nhiệm của họ là đáp ứng, xông xáo để giúp đỡ cử tri lúc họ gặp nhiều phiền phức khi tiếp cận bộ máy hành chính. Đây là lúc các nghị sĩ quốc hội và nhân viên của họ thực thi chức năng thanh tra nhà nước cấp liên bang. Trong thực tế, chức trách không chính thức này ngày càng làm tiêu tốn nhiều thì giờ mà các nghị sĩ có thể dành cho việc chuẩn bị hoặc xem xét các dự luật.",
vihallu_train_2752,intrinsic,no,intrinsic→no,phan_van,False,False,False,False,False,False,True,False,0.40043771947227397,0.07691444156574978,0.40043771947227397,0.27603900262120173,0.3235232779065242,2,115,52,0.75,unknown,"Tiếng nói được đài phát thanh Bagdad truyền đi sau đợt công kích đầu tiên vào ngày 17 tháng 1 năm 1991, trong ""Chiến dịch bão táp sa mạc"" do Liên Xô dẫn đầu, là của ai?","Tiếng nói được đài phát thanh Bagdad truyền đi sau đợt công kích đầu tiên vào ngày 17 tháng 1 năm 1991, trong ""Chiến dịch bão táp sa mạc"" do Liên Xô dẫn đầu, là của Saddam Hussein. Điều thú vị là, giọng nói này được truyền đi từ một hầm trú","Một ngày sau thời hạn chót do Nghị quyết của Liên Hiệp Quốc đặt ra, liên minh tung ra một cuộc tấn công không quân ồ ạt với mật danh ""Chiến dịch bão táp sa mạc"" với hơn 1.000 lần xuất kích một ngày, bắt đầu từ sáng sớm ngày 17 tháng 1 năm 1991. Năm tiếng đồng hồ sau những cuộc tấn công đầu tiên, đài phát thanh quốc gia Bagdad phát đi một giọng nói được xác định là của Saddam Hussein tuyên bố rằng ""Cuộc chiến vĩ đại, cuộc chiến của mọi cuộc chiến đã bắt đầu. Bình minh thắng lợi đã rất gần khi cuộc thử thách cuối cùng đã đến.""",
vihallu_train_3597,intrinsic,no,intrinsic→no,tu_tin_sai,False,False,False,False,False,True,False,False,0.7297238638370449,0.5227244773324441,0.7297238638370449,0.06327674965835416,0.2069993865046008,3,119,41,0.7317073170731707,unknown,"Mục đích của các cuộc biểu tình của sinh viên ở Hà Nội là để ủng hộ Bảo Đại duy trì quyền lực và phản đối sự can thiệp của Việt Minh, đúng không?","Đúng vậy, mục đích của các cuộc biểu tình của sinh viên ở Hà Nội là để ủng hộ Bảo Đại duy trì quyền lực và phản đối việc thành lập nền cộng hòa dưới sự bảo trợ của Việt Minh.","Ở Hà Nội, các sinh viên cánh tả tổ chức biểu tình với danh nghĩa Tổng hội sinh viên kêu gọi Bảo Đại thoái vị, thành lập nền cộng hòa dưới sự bảo trợ của Việt Minh, yêu cầu Việt Minh thảo luận với tất cả các đảng phái để thành lập chính phủ lâm thời, đồng thời kêu gọi nhân dân và các đảng phái ủng hộ chính phủ Lâm thời bảo vệ nền độc lập của đất nước. Việt Minh phát động công nhân, người dân cướp chính quyền trên toàn quốc. Trước áp lực đó, Bảo Đại mời Việt Minh thành lập một chính phủ mới dưới quyền ông thay thế chính phủ Trần Trọng Kim.",
vihallu_train_4333,intrinsic,no,intrinsic→no,chep_lai_ma_sai,False,False,True,False,False,False,False,False,0.5982304361126415,0.27854710051231074,0.5982304361126415,0.31968333560033074,0.0820862282870278,3,164,48,0.8125,unknown,"Dưới sự bảo trợ của phong trào Dân chủ Jackson, Mỹ đã mở rộng lãnh thổ đến vùng Louisiana, điều này có phải đã dẫn đến việc chấp nhận nền văn hóa châu Âu và thúc đẩy chủ nghĩa nô lệ ở các tiểu bang miền Bắc vào năm 1804 không?",Mỹ mở rộng lãnh thổ dưới phong trào Dân chủ Jackson không dẫn đến việc chấp nhận nền văn hóa châu Âu hay thúc đẩy chủ nghĩa nô lệ ở miền Bắc vào năm 1804. Chủ nghĩa nô lệ đã bị bãi bỏ ở miền Bắc năm đó.,"Dưới sự bảo trợ của phong trào Dân chủ Jefferson, và Dân chủ Jackson, nước Mỹ mở rộng đến vùng đất mua Louisiana và thẳng đường đến California và xứ Oregon, tìm kiếm đất rẻ cho các nông gia Yeoman và chủ nô - những người cổ vũ cho nền dân chủ và mở rộng lãnh thổ bằng giá bạo lực và khinh miệt nền văn hóa châu Âu. Sự mở rộng lãnh thổ dưới chiêu bài vận mệnh hiển nhiên là một sự bác bỏ lời khuyên của đảng Whig muốn thúc đẩy chiều sâu và hiện đại hóa nền kinh tế - xã hội hơn là việc chỉ mở rộng lãnh thổ địa lý. Chủ nghĩa nô lệ bị bãi bỏ tại tất cả các tiểu bang miền Bắc (phía bắc đường Mason-Dixon phân chia Pennsylvania và Maryland) vào năm 1804, nhưng lại phát triển mạnh tại các tiểu bang miền Nam vì nhu cầu lớn về bông vải tại châu Âu.",
vihallu_train_4386,intrinsic,no,intrinsic→no,tu_tin_sai,False,False,False,False,False,True,False,False,0.7236809858635423,0.48460292117903325,0.7236809858635423,0.23907806468450912,0.037240949451948495,3,135,21,0.7727272727272727,unknown,"Đấu trường La Mã được xây dựng vào thế kỷ 2 trước Công nguyên, phải không?","Đấu trường La Mã được xây dựng từ năm 70-80 sau Công nguyên, không phải thế kỷ 2 trước Công nguyên.","Một trong những biểu tượng của Roma là Đấu trường La Mã (xây dựng từ năm 70-80 trước Công nguyên), một khán đài vòng cung ngoài trời lớn nhất từng được xây dựng trong Đế chế La Mã. Sức chứa ban đầu của khán đài là 60.000 khán giả, và không gian này được sử dụng cho những cuộc tranh tài của các võ sĩ giác đấu. Các di tích và địa điểm nổi tiếng của La Mã cổ đại bao gồm Hội trường La Mã (Roman Forum), tòa nhà Domus Aurea, đền Parthenon, Cột Trajan, Chợ Trajan, hầm mộ, sân vận động Massimo, nhà tắm công cộng Terme di Caracalla, Lâu đài Thiên thần, Lăng mộ Augustus, Pacis Ara, Khải hoàn môn Costantino, Kim tự tháp Cestius và bức tượng khắc Bocca della Verità.",
vihallu_train_5023,intrinsic,no,intrinsic→no,chep_lai_ma_sai,False,False,True,False,False,True,False,False,0.8230146169628042,0.7082860704516376,0.8230146169628042,0.11472854651116657,0.06225683652602921,4,139,31,0.875,unknown,"Lần đầu Berzelius cô lập được zirconi ở dạng không tinh khiết là vào năm 1824, nhưng ông đã thực hiện điều này bằng cách sử dụng một kỹ thuật mà Humphry Davy đã thành công trước đó, đúng không?","Không đúng. Berzelius cô lập zirconi ở dạng không tinh khiết vào năm 1824 bằng cách nung hỗn hợp kali và florua zirconi-kali, không phải bằng kỹ thuật của Humphry Davy.","Khoáng vật zircon chứa zirconi hay các biến thể của nó (như jargoon, hyacinth, jacinth, ligure), được đề cập tới trong các văn bản của Kinh Thánh. Khoáng vật này đã không được biết như là có chứa một nguyên tố mới cho tới tận khi Klaproth phân tích mẫu jargoon từ đảo Ceylon ở Ấn Độ Dương.Ông đặt tên cho ngyên tố mới này là Zirkonerde (zirconia). Humphry Davy đã cố gắng cô lập nguyên tố mới này vào năm 1808 bằng điện phân, nhưng thất bại. Zirconi (từ tiếng Syriac zargono, tiếng Ả Rập zarkûn từ tiếng Ba Tư zargûn زرگون nghĩa là ""giống như vàng"") lần đầu tiên được Berzelius cô lập ở dạng không tinh khiết vào năm 1824 bằng cách nung nóng hỗn hợp kali và florua zirconi-kali để phân hủy trong ống sắt.",
vihallu_train_5438,intrinsic,no,intrinsic→no,chep_lai_ma_sai,False,False,True,False,False,True,False,False,0.8469400916668909,0.7004831216179522,0.8469400916668909,0.14645697004893865,0.00660293828417043,5,154,13,0.9285714285714286,unknown,Algarve dẫn đầu với dố lượng khách nghỉ qua đêm là bao nhiêu?,"Algarve dẫn đầu với số lượng khách nghỉ qua đêm là 4,2 triệu.","Theo số liệu năm 2016, hầu hết du khách nghỉ trong các khách sạn tại Lisboa (6,3 triệu), Porto và miền bắc (4,4 triệu), Algarve (4,2 triệu), miền trung (3,2 triệu), Madeira (1,5 triệu), Alentejo (1,2 triệu), và Açores (0,5 triệu). Algarve và Lisboa dẫn đầu về số khách nghỉ qua đêm. Xét riêng du khách ngoại quốc, độ phổ biến lần lượt là Lisboa (4,41 triệu), Algarve (3,01 triệu), miền bắc (2,08 triệu), miền trung (1,23 triệu), Madeira (1,19), Alentejo (0,37), và Açores. Và đối với du khách nội địa, độ phổ biến lần lượt là miền bắc (2,28 triệu), miền trung (1,99), Lisboa (1,87 triệu), Algarve (1,18), Alentejo (0,80), Madeira (0,29) và Açores (0,27). Năm 2015, có 11,36 triệu du khách nước ngoài đến Bồ Đào Nha, so với 8,1 triệu vào năm 2011, đa số du khách đến từ châu Âu, đặc biệt là Anh, Pháp, Tây Ban Nha và Đức",
vihallu_train_5556,intrinsic,no,intrinsic→no,khac,False,False,False,False,False,False,False,True,0.5061563067078972,0.14956577382113195,0.5061563067078972,0.3565905328867653,0.13725316040533747,5,161,30,0.75,unknown,Triết học Hy Lap có vai trò nhứ the nao vơi than hoc Ki-to giao?,Triết học Hy Lạp hoàn toàn không liên quan đến thần học Ki-tô giáo và không được sử dụng để giải thích bất kỳ mầu nhiệm nào của Ki-tô giáo.,"Thần học Ki-tô giáo sở hữu 1 nền tảng vô cùng vững chắc, đó là triết học Hy Lạp. Khi Ki-tô giáo vượt ra ngoài biên giới của đất nước Do Thái để vươn đến những vùng đất mới, Ki-tô giáo đã đối mặt với triết học Hy Lạp. Để rao giảng thành công tín lý Ki-tô giáo cũng như để thuyết phục người ngoại giáo đến với giáo hội, các giáo phụ thời kỳ đầu đã can đảm sử dụng triết học Hy Lạp để giải thích các mầu nhiệm Ki-tô giáo. Triết học Hy Lạp cung cấp các thuật ngữ, triết lý để các nhà tư tưởng Ki-tô giáo trình bày thần học; ví dụ khái niệm Logos của Heraclitus và thuyết ý niệm của Plato đã được sử dụng để giải thích mầu nhiệm nhập thể của Ngôi Lời. Do đó, triết học Hy Lạp đã trở thành nữ tỳ phục vụ nữ hoàng thần học Ki-tô giáo.",
